admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9068 Mayoralty of Tambula,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,42880.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9068 Mayoralty of Tambula,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,331125.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9068 Mayoralty of Tambula,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9068 Mayoralty of Tambula,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,8860.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",88766.1
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",72277.12
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,130000.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,483872.5
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,1300.7
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,18599.56
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,6200.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,091 Other culture/education activities and facilities,16000.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,65940.96
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,19426.510000000002
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,9066 Mayoralty of Taura Veche,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,12167.619999999999
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,1130 Mayoralty of the city of Biruinta,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,37411.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,1130 Mayoralty of the city of Biruinta,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",487900.0
Local Local,081 District Council Singerei,0000 UNCATEGORIZED AT THIS LEVEL,1130 Mayoralty of the city of Biruinta,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",214150.0
